City,Site,Site Name,Category Desc.,Long Class Desc.,Art. No,Article Desc.,Quantity,Date,Formatted Date,Net Revenue,Product Name,Channel,Gross Revenue
Ahmedabad,A159,Ahmedabad-Satyam64,Input Devices,Keyboards,260089,Amkette Xcite Neo Wired USB Keyboard,1,26.08.2023,26-Aug-23,529,398PP Xcite Neo Keyboard USB,Offline,549
Bhopal,A192,Bhopal-DB Mall,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,27.08.2023,27-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Kolkata,A238,Kolkata-Kalikapur,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,27.08.2023,27-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Lucknow,A239,Lucknow-Alambagh,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,27.08.2023,27-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Dhanbad,A245,Dhanbad-Prabhatam Grand Mall,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,27.08.2023,27-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Hyderabad,A091,Hyderabad-Kondapur,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,27.08.2023,27-Aug-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Chennai,Online,Online,PC Accessories,PC Add On,250878,Amkette EvoFox Falcon LX35 LED Mouse Pad,1,27.08.2023,27-Aug-23,999,596BK Evo Fox Falcon LX35 Medium Speed LED Mouse Pad,Online,1999
Chandigarh,A382,Chandigarh-Elante Mall,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,27.08.2023,27-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Bangalore,A489,Bangalore-Global Malls,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,27.08.2023,27-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Pilibhit,Online,Online,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,27.08.2023,27-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Online,1199
Ahmedabad,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Bengaluru,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Bengaluru,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Fatehabad,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Hosur,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Konnagar,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Moga,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Mumbai,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,7,27.08.2023,27-Aug-23,9793,649BK EvoFox Typhoon Laptop Cooling Pad,Online,13993
Mumbai,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,27.08.2023,27-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Vasai-Virar,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,8,27.08.2023,27-Aug-23,11192,649BK EvoFox Typhoon Laptop Cooling Pad,Online,15992
Surat,A137,Surat-Deepkamal Mall,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,27.08.2023,27-Aug-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Offline,1099
Ghaziabad,A384,Ghaziabad-Raj Nagar Extension,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,27.08.2023,27-Aug-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Offline,1099
Bhubaneshwar,A381,Bhubaneshwar-Janpath Road,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,27.08.2023,27-Aug-23,729,850PP Xcite Pro Keyboard & Mouse USB,Offline,799
New Delhi,A375,Delhi-Daryaganj,PC Accessories,Adaptors/Cables/Hubs,250417,Amkette 4 Port USB 3.0 Hub BLK,1,27.08.2023,27-Aug-23,929,416PP Super Speed Hub 4 Port USB 3.0,Offline,1499
Agra,Online,Online,PC Accessories,Adaptors/Cables/Hubs,250417,Amkette 4 Port USB 3.0 Hub BLK,1,27.08.2023,27-Aug-23,929,416PP Super Speed Hub 4 Port USB 3.0,Online,1499
Surat,A053,Surat-Ripple,Input Devices,Keyboards,250873,Amkette EvoFox Fireblade Wired GMG KB,1,28.08.2023,28-Aug-23,999,422BK Evo Fox Fireblade Gaming Keyboard USB,Offline,1299
Mumbai,Online,Online,Input Devices,Keyboards,250873,Amkette EvoFox Fireblade Wired GMG KB,1,28.08.2023,28-Aug-23,999,422BK Evo Fox Fireblade Gaming Keyboard USB,Online,1299
Chennai,A146,Chennai-Mogappair,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,28.08.2023,28-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Rajkot,A373,Rajkot-Madhapar,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,28.08.2023,28-Aug-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Bhopal,A188,Bhopal-Arera Colony,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,28.08.2023,28-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Aurangabad,A469,Aurangabad-Jalna Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,28.08.2023,28-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Secunderabad,A422,Secunderabad-Nagaram,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,0,28.08.2023,28-Aug-23,0,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,0
Lucknow,A239,Lucknow-Alambagh,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,28.08.2023,28-Aug-23,999,419V2 PRIMUS Wireless Desktop V2,Offline,1199
Aurangabad,Online,Online,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,28.08.2023,28-Aug-23,999,419V2 PRIMUS Wireless Desktop V2,Online,1199
Davanagere,A185,Davanagere-Hadadi Road,Computer Bags,Sleeves/Cases,250421,Amkette Neo Case 14 Multi Pocket GRY,1,28.08.2023,28-Aug-23,779,146BK NeoCase Sleeve MP 450 14,Offline,1249
Navi Mumbai,A009,Navi Mumbai-Belapur,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,28.08.2023,28-Aug-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Mumbai,A140,Mumbai-Bhandup Mall,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,-1,29.08.2023,29-Aug-23,-1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,-1899
Ankleshwar,A416,Ankleshwar-Apple Plaza,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,29.08.2023,29-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Begusarai,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,29.08.2023,29-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Bharuch,A210,Bharuch-Dahej Bypass Road,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,2,29.08.2023,29-Aug-23,1518,650GR Ergo View Laptop Stand-Grey,Offline,1798
Bhubaneswar,Online,Online,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,29.08.2023,29-Aug-23,759,650GR Ergo View Laptop Stand-Grey,Online,899
Kalyan-Dombivali,Online,Online,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,29.08.2023,29-Aug-23,759,650GR Ergo View Laptop Stand-Grey,Online,899
Belagavi,A271,Belagavi-Tilakwadi,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,29.08.2023,29-Aug-23,729,850PP Xcite Pro Keyboard & Mouse USB,Offline,799
Solapur,A243,Solapur-Murarji Peth,Input Devices,Keyboards,260089,Amkette Xcite Neo Wired USB Keyboard,1,29.08.2023,29-Aug-23,529,398PP Xcite Neo Keyboard USB,Offline,549
Kalyan,A445,Kalyan-Metro Junction Mall,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,-1,29.08.2023,29-Aug-23,-1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,-1899
Visakhapatnam,A205,Vizag-Muralinagar,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,30.08.2023,30-Aug-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Offline,1099
Gandhi Nagar,Online,Online,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,30.08.2023,30-Aug-23,729,850PP Xcite Pro Keyboard & Mouse USB,Online,799
Gandhinagar,A246,Gandhinagar-Sector 11,PC Accessories,Adaptors/Cables/Hubs,250417,Amkette 4 Port USB 3.0 Hub BLK,1,30.08.2023,30-Aug-23,929,416PP Super Speed Hub 4 Port USB 3.0,Offline,1499
Ahmedabad,A143,Ahmedabad-Motera,PC Accessories,PC Add On,250878,Amkette EvoFox Falcon LX35 LED Mouse Pad,1,30.08.2023,30-Aug-23,999,596BK Evo Fox Falcon LX35 Medium Speed LED Mouse Pad,Offline,1999
Ratlam,A330,Ratlam-Do Batti Chowk,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,30.08.2023,30-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Noida,A544,Noida-Golden I,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,30.08.2023,30-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Anand,A201,Anand-Vidyanagar Road,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,30.08.2023,30-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Bengaluru,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,-1,30.08.2023,30-Aug-23,-1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,-1999
Lucknow,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,30.08.2023,30-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Lucknow,Online,Online,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,30.08.2023,30-Aug-23,759,650GR Ergo View Laptop Stand-Grey,Online,899
Mumbai,A021,Mumbai-Bandra Mall,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,30.08.2023,30-Aug-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Bangalore,A363,Bangalore-Nagavara,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,30.08.2023,30-Aug-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Nashik,A108,Nashik-Solitario,PC Accessories,Adaptors/Cables/Hubs,250417,Amkette 4 Port USB 3.0 Hub BLK,1,31.08.2023,31-Aug-23,929,416PP Super Speed Hub 4 Port USB 3.0,Offline,1499
Ahmedabad,A247,Ahmedabad-Maninagar South,Input Devices,Keyboards,250873,Amkette EvoFox Fireblade Wired GMG KB,1,31.08.2023,31-Aug-23,999,422BK Evo Fox Fireblade Gaming Keyboard USB,Offline,1299
Salem,A213,Salem-Bharathi Street,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,31.08.2023,31-Aug-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Navi Mumbai,A133,Navi Mumbai-Vashi,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,31.08.2023,31-Aug-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Bhopal,A192,Bhopal-DB Mall,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,0,31.08.2023,31-Aug-23,0,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,0
Kochi,A309,Kochi-Bypass Road Vyttila,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,31.08.2023,31-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Jaipur,A465,Jaipur-Tonk Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,31.08.2023,31-Aug-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Gurugram,A306,Gurugram-Sector 86,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,31.08.2023,31-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Surat,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,31.08.2023,31-Aug-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Jaipur,A168,Jaipur-WTP Mall,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,31.08.2023,31-Aug-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Offline,1099
Anand,A201,Anand-Vidyanagar Road,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,31.08.2023,31-Aug-23,729,850PP Xcite Pro Keyboard & Mouse USB,Offline,799
Belagavi,A271,Belagavi-Tilakwadi,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,31.08.2023,31-Aug-23,729,850PP Xcite Pro Keyboard & Mouse USB,Offline,799
Chandigarh,A382,Chandigarh-Elante Mall,Computer Bags,Sleeves/Cases,250421,Amkette Neo Case 14 Multi Pocket GRY,1,31.08.2023,31-Aug-23,779,146BK NeoCase Sleeve MP 450 14,Offline,1249
New Delhi,A258,Delhi-Pitampura,Input Devices,Keyboards,250875,Amkette EvoFox WarHammer Wired GMG KB,1,31.08.2023,31-Aug-23,1099,433BK EvoFox WarHammer Gaming Keyboard (USB),Offline,1499
New Delhi,A048,Delhi-SouthEx,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,01.09.2023,1-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Kharagpur,Online,Online,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,01.09.2023,1-Sep-23,759,650GR Ergo View Laptop Stand-Grey,Online,899
Vasai-Virar,Online,Online,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,01.09.2023,1-Sep-23,759,650GR Ergo View Laptop Stand-Grey,Online,899
Bhopal,A188,Bhopal-Arera Colony,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,01.09.2023,1-Sep-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Offline,1099
Udupi,Online,Online,Input Devices,Mice,250881,Amkette EvoFox Phantom Pro WRGB GMG MSE,1,01.09.2023,1-Sep-23,799,795BK EvoFox Phantom Pro RGB Gaming Mouse USB,Online,1099
Mumbai,A127,Mumbai-Andheri,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,01.09.2023,1-Sep-23,999,419V2 PRIMUS Wireless Desktop V2,Offline,1199
Lucknow,A214,Lucknow-Aliganj,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,01.09.2023,1-Sep-23,999,419V2 PRIMUS Wireless Desktop V2,Offline,1199
Gurugram,A337,Gurugram-Sohna Road,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,01.09.2023,1-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Mumbai,A027,Mumbai-PMC Lower Parel Mall,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,01.09.2023,1-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Pune,A038,Pune-Pimpri,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,02.09.2023,2-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Bengaluru,Online,Online,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,02.09.2023,2-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Online,699
Ahmedabad,A250,Ahmedabad-Bopal,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,02.09.2023,2-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Bhopal,A192,Bhopal-DB Mall,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,02.09.2023,2-Sep-23,999,419V2 PRIMUS Wireless Desktop V2,Offline,1199
Pune,A241,Pune-Sinhgad Road,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,02.09.2023,2-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Bardoli,A324,Bardoli-Mota Road,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,02.09.2023,2-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Bengaluru,Online,Online,PC Accessories,Adaptors/Cables/Hubs,260085,Amkette Type-C 4 Port USB 3.0 Hub,1,03.09.2023,3-Sep-23,1059,435BK Type-C 4 Port USB 3.0 Hub Pro,Online,1599
Mumbai,A035,Mumbai-Ghatkopar Mall,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,2,03.09.2023,3-Sep-23,698,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,1398
Anantapur,Online,Online,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,03.09.2023,3-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Online,699
Bangalore,A207,Bangalore-Hennur Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,03.09.2023,3-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Valsad,A248,Valsad-Dharampur Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,2,03.09.2023,3-Sep-23,1398,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,2398
Vadodara,A523,Vadodara-Kothi Char Rasta,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,03.09.2023,3-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Chennai,A391,Chennai-Vivira Mall,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,03.09.2023,3-Sep-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Vandalur,Online,Online,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,03.09.2023,3-Sep-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Online,1999
Kottayam,A432,Kottayam-MC Road,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,03.09.2023,3-Sep-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Pathankot,A379,Pathankot-Dalhousie Road,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,03.09.2023,3-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
New Delhi,A048,Delhi-SouthEx,PC Accessories,Adaptors/Cables/Hubs,260086,Amkette Type-C 6 in 1 Multiport Hub,1,04.09.2023,4-Sep-23,1699,436BK Type-C 6 in 1 Multiport Hub,Offline,2599
Vijayapura,A280,Vijayapura-Lingad Gudi Road,PC Accessories,PC Add On,250878,Amkette EvoFox Falcon LX35 LED Mouse Pad,1,04.09.2023,4-Sep-23,999,596BK Evo Fox Falcon LX35 Medium Speed LED Mouse Pad,Offline,1999
Gurugram,A306,Gurugram-Sector 86,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,04.09.2023,4-Sep-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Rajnandgaon,A441,Rajnandgaon-Basantpur Road,PC Accessories,PC Add On,250876,Amkette EvoFox Typhoon Cooling Pad 5Fans,1,04.09.2023,4-Sep-23,1399,649BK EvoFox Typhoon Laptop Cooling Pad,Offline,1999
Narsapur - Ap,Online,Online,Computer Bags,Sleeves/Cases,250421,Amkette Neo Case 14 Multi Pocket GRY,1,04.09.2023,4-Sep-23,779,146BK NeoCase Sleeve MP 450 14,Online,1249
Chennai,A146,Chennai-Mogappair,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,0,04.09.2023,4-Sep-23,0,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,0
Indore,Online,Online,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,05.09.2023,5-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Online,1899
Medchal,Online,Online,PC Accessories,Adaptors/Cables/Hubs,260086,Amkette Type-C 6 in 1 Multiport Hub,1,05.09.2023,5-Sep-23,1699,436BK Type-C 6 in 1 Multiport Hub,Online,2599
Navi Mumbai,A141,Navi Mumbai-Seawoods Mall,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,05.09.2023,5-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Chennai,A034,Chennai-Mount Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,05.09.2023,5-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Ratlam,A330,Ratlam-Do Batti Chowk,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,05.09.2023,5-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Nashik,A215,Nashik-Nashik Road,Input Devices,Keyboards,204737,AMKETTE Xcite Pro Keyboard & Mouse Combo,1,05.09.2023,5-Sep-23,729,850PP Xcite Pro Keyboard & Mouse USB,Offline,799
Mumbai,A153,Mumbai-Infiniti Mall,Input Devices,Keyboards,250873,Amkette EvoFox Fireblade Wired GMG KB,1,05.09.2023,5-Sep-23,999,422BK Evo Fox Fireblade Gaming Keyboard USB,Offline,1299
Ahmedabad,A004,Ahmedabad-Devarc,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,05.09.2023,5-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Morbi,A403,Morbi-Sanala Road,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,06.09.2023,6-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Amravati,A262,Amravati-Badnera Road,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,06.09.2023,6-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
Delhi,Online,Online,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,06.09.2023,6-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Online,699
Kolkata,A180,Kolkata-Sarat Bose Road,PC Accessories,PC Add On,250879,Amkette EvoFox Falcon X85 Large MSE/Desk,1,06.09.2023,6-Sep-23,699,597BK Evo Fox Falcon X85 Extra Large Speed Mouse Pad,Offline,1199
Chennai,A034,Chennai-Mount Road,PC Accessories,PC Add On,250423,Amkette Ergo Laptop Stand 7 Levels,1,06.09.2023,6-Sep-23,759,650GR Ergo View Laptop Stand-Grey,Offline,899
Ratlam,A330,Ratlam-Do Batti Chowk,Input Devices,Keyboards,250424,Amkette Primus V2 WL Desktop KB & Mouse,1,06.09.2023,6-Sep-23,999,419V2 PRIMUS Wireless Desktop V2,Offline,1199
Chennai,A037,Chennai-Anna Nagar,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,06.09.2023,6-Sep-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Bhopal,A192,Bhopal-DB Mall,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,06.09.2023,6-Sep-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Surat,A209,Surat-Parvat Patiya,Input Devices,Keyboards,260090,Amkette Xcite Neo Wired Keyboard & Mouse,1,07.09.2023,7-Sep-23,729,400PP Xcite Neo Keyboard & Mouse USB,Offline,899
Kochi,A323,Kochi-Kalamassery,Input Devices,Keyboards,250874,Amkette EvoFox X-Team Wired GMG KB & MSE,1,07.09.2023,7-Sep-23,1349,432BK EvoFox X-Team Gaming Keyboard & Mouse (USB),Offline,1899
Chennai,A034,Chennai-Mount Road,PC Accessories,PC Add On,250877,Amkette EvoFox Falcon X35 MED SP MSE Pad,1,07.09.2023,7-Sep-23,349,595BK Evo Fox Falcon X35 Medium Speed Mouse Pad,Offline,699
